SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22024,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.931,82,0.1,1.38,0.71,0.149,0.048,0.144,0.039,0.702,0.71,933,1288,557,785,228
22024,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.31,82,0.101,1.271,0.638,0.16,0.052,0.158,0.044,0.634,0.638,938,1192,498,780,282
22024,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,1.0,82,0.08,1.427,0.734,0.145,0.05,0.141,0.036,0.717,0.734,743,1060,459,625,166
22024,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.379,82,0.086,1.276,0.658,0.131,0.049,0.127,0.032,0.646,0.658,819,1045,459,698,239
22024,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.034,82,0.093,1.166,0.592,0.134,0.065,0.131,0.029,0.591,0.592,875,1020,430,726,296
22024,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.759,82,0.077,1.34,0.671,0.14,0.047,0.139,0.034,0.671,0.671,706,946,401,598,197
22024,1610612753,ORL,Orlando Magic,Cut,Offensive,0.517,82,0.077,1.305,0.662,0.168,0.061,0.165,0.049,0.659,0.662,689,899,374,565,191
22024,1610612752,NYK,New York Knicks,Cut,Offensive,0.414,82,0.076,1.293,0.671,0.095,0.054,0.095,0.023,0.65,0.671,682,882,400,596,196
22024,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.793,82,0.071,1.347,0.71,0.166,0.062,0.16,0.028,0.698,0.71,643,866,365,514,149
22024,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.828,82,0.07,1.35,0.7,0.155,0.05,0.149,0.037,0.69,0.7,625,844,364,520,156
22024,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.345,82,0.068,1.272,0.639,0.124,0.05,0.123,0.042,0.632,0.639,661,841,367,574,207
22024,1610612762,UTA,Utah Jazz,Cut,Offensive,0.552,82,0.068,1.31,0.659,0.187,0.057,0.176,0.055,0.654,0.659,636,833,340,516,176
22024,1610612746,LAC,LA Clippers,Cut,Offensive,0.862,82,0.066,1.358,0.684,0.109,0.027,0.106,0.036,0.681,0.684,587,797,361,528,167
22024,1610612748,MIA,Miami Heat,Cut,Offensive,0.276,82,0.07,1.264,0.645,0.118,0.054,0.115,0.029,0.637,0.645,625,790,345,535,190
22024,1610612745,HOU,Houston Rockets,Cut,Offensive,0.207,82,0.065,1.252,0.639,0.127,0.042,0.125,0.029,0.638,0.639,622,779,342,535,193
22024,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.448,82,0.065,1.298,0.662,0.159,0.066,0.157,0.047,0.653,0.662,593,770,323,488,165
22024,1610612765,DET,Detroit Pistons,Cut,Offensive,0.724,82,0.062,1.339,0.701,0.176,0.054,0.171,0.037,0.691,0.701,573,767,324,462,138
22024,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.138,82,0.068,1.228,0.637,0.121,0.064,0.115,0.02,0.621,0.637,610,749,324,509,185
22024,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.069,82,0.067,1.176,0.606,0.139,0.074,0.138,0.038,0.595,0.606,624,734,312,515,203
22024,1610612754,IND,Indiana Pacers,Cut,Offensive,0.655,82,0.06,1.335,0.678,0.159,0.042,0.156,0.038,0.678,0.678,546,729,310,457,147
22024,1610612764,WAS,Washington Wizards,Cut,Offensive,0.172,82,0.063,1.243,0.634,0.137,0.065,0.132,0.032,0.624,0.634,585,727,308,486,178
22024,1610612738,BOS,Boston Celtics,Cut,Offensive,0.897,82,0.059,1.364,0.699,0.132,0.043,0.13,0.015,0.696,0.699,530,723,311,445,134
22024,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.241,82,0.062,1.255,0.656,0.169,0.082,0.162,0.049,0.632,0.656,573,719,300,457,157
22024,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.483,82,0.06,1.301,0.666,0.139,0.056,0.138,0.042,0.652,0.666,552,718,311,467,156
22024,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.621,82,0.06,1.333,0.683,0.145,0.058,0.134,0.03,0.677,0.683,538,717,304,445,141
22024,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.69,82,0.059,1.338,0.686,0.141,0.049,0.137,0.034,0.677,0.686,532,712,308,449,141
22024,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.966,82,0.054,1.389,0.702,0.138,0.047,0.134,0.041,0.694,0.702,509,707,306,436,130
22024,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.103,82,0.064,1.218,0.627,0.102,0.049,0.1,0.026,0.616,0.627,570,694,313,499,186
22024,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.586,82,0.051,1.326,0.661,0.182,0.05,0.168,0.046,0.661,0.661,457,606,246,372,126
22024,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.0,82,0.051,1.144,0.606,0.132,0.097,0.128,0.035,0.579,0.606,485,555,237,391,154
22024,1610612738,BOS,Boston Celtics,Cut,Defensive,0.655,82,0.059,1.279,0.658,0.128,0.054,0.126,0.027,0.656,0.658,523,669,291,442,151
22024,1610612753,ORL,Orlando Magic,Cut,Defensive,0.69,82,0.061,1.277,0.668,0.153,0.072,0.149,0.036,0.653,0.668,531,678,288,431,143
22024,1610612761,TOR,Toronto Raptors,Cut,Defensive,0.345,82,0.058,1.313,0.671,0.147,0.054,0.146,0.041,0.664,0.671,536,704,302,450,148
22024,1610612752,NYK,New York Knicks,Cut,Defensive,0.0,82,0.059,1.376,0.7,0.157,0.043,0.142,0.036,0.693,0.7,534,735,312,446,134
